"","n_year","var_CV","weight_male","weight_female","height_male","height_female","age_male","age_female","paf_normal","paf_intensive","number_male","number_female","number_total","normal_training","intensive_training","bmi_low_cutoff","bmi_healthy_cutoff","target_fat_perc_male","target_fat_perc_female","fat_perc_male","fat_perc_female","weekly_weight_loss","weekly_weight_gain","weekly_extra_kcal","daily_kcal_male","daily_kcal_female","per_underweight_male","per_underweight_female","per_overweight_male","per_overweight_female","protein_need","protein_need_percent","carb_need","carb_need_percent","fat_tar_perc","protein_need_nor","protein_need_int","total_kcal_need_male","total_kcal_need_female","current_kcal_intake_male","current_kcal_intake_female","total_kcal_need_yearly_all_athletes1","total_kcal_need_yearly_all_athletes2","total_kcal_need_yearly_all_athletes3","total_kcal_need_yearly_all_athletes4","total_kcal_need_yearly_all_athletes","total_kcal_current_yearly_all_athletes1","total_kcal_current_yearly_all_athletes2","total_kcal_current_yearly_all_athletes3","total_kcal_current_yearly_all_athletes4","total_kcal_current_yearly_all_athletes","protein_need_gram_male","protein_need_gram_female","total_protein_need_gram","total_protein_need_gram1","total_protein_need_gram2","total_protein_need_gram3","total_protein_need_gram4","carb_need_gram_male","carb_need_gram_female","total_carb_need_gram","total_carb_need_gram1","total_carb_need_gram2","total_carb_need_gram3","total_carb_need_gram4","fat_need_gram_male","fat_need_gram_female","total_fat_need_gram","total_fat_need_gram1","total_fat_need_gram2","total_fat_need_gram3","total_fat_need_gram4","fat_model_check_one","fat_model_check_two","target_wt_female","target_wt_male"
"160",4,0.126395940518069,76.0108552729329,53.4682261614789,167.13644170607,156.368128938757,21.498105021152,21.3388089028912,1.73918032420496,2.01062880604926,224.654785504905,158.425217949871,353.87844561359,159.38443607308,114.620439782804,18.5,19.6533644893907,12.5138448060298,18.8433356744284,11.898752001682,12.712865782333,0.482776531032198,0.282274820583844,6257.31022778995,2923.19001395857,2090.45323050673,0.199343181252985,0.162470772103035,0.450520377730236,0.34480748578635,1.74937180446534,0.169347431554967,9.16003940648129,0.568042909860761,0.259922758090489,1.41905348947813,1.88984533503187,845013297.530256,446482237.66204,719753700.993511,363101023.93117,399277644.727284,297699723.01593,297590474.28189,297424406.723732,1291992248.74884,270914346.614891,270048299.254768,270013583.858138,270262149.611766,1081238379.33956,35835678.6738465,18915964.0000819,54751642.6739284,16907084.7774811,12612620.3799067,12608316.6899193,12623620.8266213,119823231.052391,63420522.4705282,183243753.522919,56575576.8662334,42305428.9698492,42147821.953424,42214925.7334128,24708446.1319413,13006603.7869932,37715049.9189345,11647673.138179,8707853.7806553,8677686.59198824,8681836.40811204,339574564.742024,335384813.463016,57.5320297822547,76.4452885282992
"161",4,0.272568805947788,65.7833181865626,44.2475154762015,170.097811736077,154.850992275092,23.4325401376224,22.3784870322309,1.61595709026452,1.81159518241862,358.578916316489,167.501730819731,356.799718965412,161.199238394579,106.072808282112,18.5,19.4123344194158,7.69036428474061,13.8245248152901,16.6099709184647,17.6409219242325,0.536717771875086,0.796623864115879,7205.25103172702,2735.29197631574,2266.88186287772,0.222822039792794,0.262963445268085,0.502644563731038,0.322022770990481,2.17379308246459,0.145828863941023,9.91676517207454,0.594445132006285,0.263449970723874,1.56551055517075,1.96396820902213,1032162531.17535,338283118.660341,1048636698.02782,406315904.188924,365884958.489067,334957087.470361,335583416.234452,334851342.756105,1371276804.94999,363414044.258868,363902372.432344,364471710.209879,362446536.463528,1454234663.36462,37624928.5712334,12337279.6668495,49962208.2380829,13279878.6281533,12294078.8878133,12204578.1502982,12183672.5718181,153122124.374257,50000465.0839658,203122589.458223,54025415.8983055,49560081.5770722,49649150.2768341,49887941.7060111,29744848.1210416,9823656.98379651,39568505.1048381,10603199.5453359,9698708.49992608,9664541.3847903,9602055.67478585,356849873.278032,361403030.476661,42.4510172086123,58.9366249514372
"162",4,0.161534280184154,53.9870237297892,54.7734375957913,170.635723950514,154.717827200282,12.9688945216344,17.414082902065,1.68641030166729,1.95175115971401,296.707915791094,97.5807116060368,404.87470691999,164.123279316852,111.095257892158,18.5,20.811898562589,12.6502486786218,14.4266939526561,6.64645389247248,16.4476170316629,0.442184504545267,0.994900638311257,3743.38239591258,2696.10174107248,2112.74252083719,0.254096110061772,0.188471366316212,0.264778440898785,0.360453544247281,1.38760854404432,0.141849571417641,7.50612975639478,0.60427287681519,0.283872750596662,1.499899519499,1.98979377650128,947944623.73913,244405843.721061,880805032.96209,227058988.531609,316104675.742587,291684511.703297,291318779.857679,293212415.596139,1192320382.8997,277062272.470956,277818479.735964,275658661.462499,276543756.616722,1107083170.28614,33660194.8620784,8654911.57899875,42315106.4410772,11214042.7842655,10376256.1742096,10330062.4768551,10394745.005747,143200991.762382,36937317.5436259,180138309.306008,47826658.431837,44032652.7224116,44040255.7420354,44238742.4097241,26717032.3877646,6887556.61154133,33604588.999306,8959454.91492385,8193046.3750027,8244679.87997972,8207407.82939972,302194684.933669,337785877.634665,53.5132394797267,57.7656346398026
"163",4,0.242896228956849,58.8391288542738,54.0012382457511,165.214427100598,153.208070449004,15.227000406397,21.472282701386,1.59069292047072,1.9944293777118,212.853935610613,181.745078943084,453.804249925333,145.534251931845,116.257917516735,18.5,18.9011675442925,8.99891743658189,13.9034535839407,2.23196155051702,15.6170427222104,0.759371671458038,1.04611445740513,7770.3833669078,2385.45746511615,1773.54920531696,0.115515226272667,0.23652357507373,0.253066196963307,0.261236709889829,1.76977942178834,0.143470711595195,8.47464867028134,0.696629904454857,0.265039945234399,1.62853117971139,1.86862714854103,639250522.151522,424206807.837851,532454832.672729,337641374.974104,284731533.416357,260062225.584018,259677756.713821,259679911.864982,1064151427.57918,217783497.170987,216520904.809741,218671085.426948,217636998.992306,870612486.399981,22947902.0421222,15240759.0802367,38188661.1223588,10230231.6139313,9328483.31368353,9299509.91979024,9330436.27495375,111499470.824085,73778238.2115189,185277709.035604,49876751.1912395,45191719.5895074,45076417.7857126,45132820.4691441,11269171.2147435,7577772.04591745,18846943.260661,5070334.18992416,4593327.19507067,4574975.60378399,4608306.27188213,169855840.483118,281522313.819561,52.9842418996551,63.1600767704915
"164",4,0.34660167837031,65.8289621870356,36.1315084495856,185.3966524107,154.339771812267,15.4011489436587,24.1439206306012,1.5512153845105,1.91454019689025,233.188199943172,193.352141551448,360.392462997309,167.79233030895,108.00187103314,18.5,19.9438664186019,10.9245186062367,18.5287823269297,16.1597139606784,20.2333475285445,0.755731003502773,0.819261457249548,4159.70839752935,2025.08672522666,2135.54731441559,0.138690738085232,0.0528654067521132,0.312308242508226,0.51547183266688,1.71153712128544,0.148852538625637,9.42966441364816,0.604197138810939,0.251050403395983,1.36114587348428,1.85782928695653,757528351.645082,374985281.474467,520518389.250976,453865335.722984,293429692.86273,278849914.798542,279330707.729107,280037370.945965,1131647686.33634,240858335.253171,244923968.549151,243254164.475392,242091738.224844,971128206.502558,28181241.7615344,13930302.3366926,42111544.098227,10933840.1806215,10385562.4368231,10393885.968894,10398255.5118883,114284047.653876,56614354.7327616,170898402.386638,44141927.4811978,42182392.2646765,42076441.5427343,42497641.0980289,20788109.861106,10382101.9629285,31170211.8240345,8135686.20977632,7677848.3655063,7699076.44887074,7657600.79988113,280173854.693455,283722545.89113,35.4803649164077,62.1217837406765
"165",4,0.287396152144686,55.2686740901238,53.1434051293912,170.158651567123,153.410780323961,30.7706659288242,21.8384125945441,1.62931990858218,1.9464394700855,220.131401246432,148.336934062682,417.493099807342,169.154137687409,114.349591056201,18.5,22.4292942697916,9.45644754549653,14.2710397887504,13.5786939583754,14.7505274214078,0.993672930783669,0.977842869829155,5419.21613293308,2786.18510842818,2213.32124882963,0.194661330988175,0.28066539395473,0.20940810720068,0.476543261398585,1.58376564829593,0.117452134605444,5.77720588791321,0.606723863762945,0.287949645023977,1.51528951193174,1.89842085835237,648684679.452485,372702725.409649,696583204.342728,371824332.974556,275925650.40129,249419856.328171,247835773.019305,248580596.475253,1021761876.22402,266329402.478155,266679891.920182,267427609.732796,267730053.10838,1068166957.23951,19049720.4807701,10966641.8875717,30016362.3683418,8102547.76912606,7355704.42022788,7257092.72189552,7301017.45709234,98418260.7537355,56424707.5241499,154842968.277885,41728344.4799846,37788511.6187584,37777805.2457152,37548306.9334273,19903316.2756139,11482174.3842823,31385490.6598962,8495820.00943028,7656775.06057725,7551094.49368007,7681801.09620864,282669521.803548,293457788.870153,53.243623934814,52.4877100071781
"166",4,0.222928367082793,52.0483254783746,55.9804306383527,186.16384950202,152.951460168555,20.4313664521669,25.7102088751786,1.67093177339389,1.9622158830603,274.352527260883,158.945365479821,384.155860983402,163.337892883143,111.456406104996,18.5,21.6387896717348,10.3698236648176,16.9016300470574,22.106878487728,20.3793922122013,0.638477046186229,0.867496217182849,6582.84437916015,3673.54853931015,2014.74152960468,0.188075511699554,0.089354335620997,0.334713636507371,0.402398098032256,1.78457647373218,0.145187608143044,9.89170676493721,0.598846333516971,0.281675265943118,1.8968108125588,1.87124223968711,821515964.812464,378761088.921596,1107928562.5715,351804969.75776,307477310.013632,298146288.541414,298762670.683547,299621241.364675,1204007510.60327,363135969.587565,365882592.07363,365222259.079129,366639074.112865,1460879894.85319,29767673.9797845,13740415.6499541,43508089.6297386,11136236.9769591,10754365.6909627,10811574.8101007,10805912.1517161,123028938.473034,56771509.9388303,179800448.411864,45890287.6411714,44410555.3440348,44717362.5908921,44782242.8357657,23459619.948736,10731792.7768989,34191412.7256349,8729951.09512049,8500986.17573655,8444617.62956907,8515857.82520881,307632538.944888,337873512.414784,53.5410069436976,45.0384986642376
"167",4,0.222047978046619,61.2633461026756,55.0590135185479,174.620945592802,153.571779385191,20.5917615414772,25.1420498504781,1.66407619406367,1.83247619278506,244.851200451243,184.910565620254,443.283146047908,187.540714881582,102.809702766719,18.5,22.4484482568837,8.83667215939234,17.7884918712807,5.65654889655698,15.7368209682314,0.781203656900473,0.600491829120598,2889.63740762029,1643.50939941965,2428.48264331582,0.296935832284445,0.22092623685112,0.552400660453133,0.184453872617534,1.70226552441672,0.141796770899583,11.6553590912516,0.616152945419089,0.276793631425172,1.50846105636136,1.82716777304482,825027804.984025,468513520.760982,467252920.37112,521593177.346657,351330577.830495,315058846.432568,313719264.874246,314558262.67418,1294666951.81149,246738904.76187,248303314.255873,246405225.327694,246030693.563895,987478137.909331,29133892.1170563,16618054.8897555,45751947.0068119,12426920.1214558,11127821.5076965,11063125.800943,11134079.5767165,127274453.470356,72348075.292725,199622528.763081,54183561.5300721,48426392.2822897,48288131.6829354,48724443.2677838,22147379.5569205,12567981.0650764,34715360.6219968,9396573.07961257,8515226.25483853,8426130.7345032,8377430.55304253,312861550.150349,358404393.875006,56.2788020178918,63.6027643906777
"168",4,0.191503593677875,86.3437995272139,56.4261832368756,179.277572261458,154.515329054292,23.7651874167675,27.2225624131826,1.61623659341843,2.01772190232573,190.275065069063,81.427068629707,343.479546107603,177.806576880691,110.169536271251,18.5,20.5595357415545,7.58077289494118,16.9512014982552,14.8160108712116,17.5212733692797,0.500918625846886,0.840729209656309,6259.44257649182,2696.24898673428,2173.95171984235,0.197116042609589,0.181772309332702,0.270109110378317,0.310385074647331,1.72465145322725,0.124063816481411,12.3557887057824,0.605012566178194,0.279860624450526,1.66448765437071,1.91195180896927,715483218.524342,209630805.987177,591149986.097132,203865188.254472,248477000.672998,225275270.651279,225795704.970757,226104333.465349,925652309.760384,198399679.041677,199192974.680206,198364557.74946,198872385.93783,794829597.409173,22161617.3153165,6497931.25501624,28659548.5703327,7721316.59776805,6959934.77875585,6959367.41959717,7018929.77421165,108294266.746287,31756606.5782133,140050873.3245,37833870.5665684,33979136.6379411,33983154.4707199,34254711.6492705,21519063.1991662,6292054.87591477,27811118.075081,7455017.9996697,6786892.04679279,6786738.40890121,6782469.61971729,250147325.904919,258912572.725652,55.9652382652661,79.6619098056687
"169",4,0.234390007488637,65.6454050837955,57.2549961815231,169.570606985898,152.79611904772,20.7216489568823,17.1484267486592,1.43077804868261,2.03054494798459,189.188235445309,157.664656789131,291.71765398566,167.470977281013,105.163515073569,18.5,21.1147796552288,10.7429782853346,15.1004060463818,4.49449323736105,18.6953958259907,0.980724318675598,0.473264079216203,7410.12324304503,2270.727263731,2468.0623492346,0.106683906923656,0.26207214865277,0.37738072710713,0.299596468945905,1.74062862905125,0.137175483787721,12.4091562417443,0.556925335983298,0.278367964250167,1.47319606341031,1.83448487140363,593142804.116574,392660204.696944,468813394.569522,425003314.25918,289400335.15493,233214897.929659,231625435.84374,231145535.670304,985386204.598633,222050125.574953,223857481.287817,221995008.947768,224083656.821231,891986272.631768,20344763.1549443,13489695.7498623,33834458.9048066,9882746.47195435,8000822.99635025,8001283.52318308,7949605.91331892,82461758.1188198,54568716.5107363,137030474.629556,39988851.2031611,32458481.0097469,32283085.2490318,32300057.1676161,20162047.0874926,13334939.13755,33496986.2250426,9818140.32031602,7961118.90230891,7917635.37618334,7800091.6262343,301128463.747182,274754913.932289,55.1030152805036,70.350558155365
"170",4,0.195607166855364,67.5415821197486,41.7317060193711,169.79254292912,154.699191536703,29.7730872642632,25.2367619052984,1.64781779058201,1.95567311404401,328.039796935022,171.949050299345,286.541621238311,177.936473549274,119.944344527678,18.5,21.7132046389401,6.61322237712401,15.6131794389269,17.3066856478764,18.0568093021365,0.599093049990631,0.736140773236661,4362.09121884829,2975.77253836034,2171.3974298496,0.278726142845987,0.338178360815288,0.379375628308273,0.216124936498925,1.91246833539646,0.143635414246988,8.69956719843735,0.581484506038509,0.273812599975942,1.324216328853,1.90634333867185,1085171967.6347,397494058.5152,1163493527.23028,444348049.491604,400987541.455852,361142638.165046,360919669.46613,360688000.127185,1483737849.21421,401108460.507722,402135142.737538,400774716.950757,403044618.182427,1607062938.37844,38876205.0748981,14275768.4571992,53151973.5320973,14307079.2962781,12971522.4689009,12897097.6416289,12976274.1252894,157765687.15613,57915462.2167922,215681149.372923,58315835.1333954,52541411.864387,52358596.9191341,52465305.456006,33122775.7369253,12154914.5598953,45277690.2968206,12217160.9177547,11011796.821959,11052474.1028652,10996258.4542416,407563940.955731,406110558.674249,40.47817731359,59.8556935545373
"171",4,0.13762465167244,68.3052637864559,68.9312028274794,175.744867613348,156.056356617011,15.6992305094535,20.1164436895055,1.7308315340312,1.86879165335933,184.845047120431,141.037234526086,347.321966581592,171.895041177523,101.206472948909,18.5,22.4922355192027,10.0858368210861,17.1357675204466,12.7505859036928,16.5267387408941,0.952997720511934,0.794888007733062,2881.59259818595,2841.27955911699,1978.65858221408,0.186640742563746,0.241959371324498,0.346325573522804,0.28866114242197,1.43586652677126,0.130340948721115,10.2426023722565,0.626466271263175,0.260989926064767,1.75261812297055,1.85835128057908,616691202.04528,394071938.761405,574501823.940136,304679010.586359,265568446.70573,247886790.117374,248428142.828224,249037780.058265,1010921159.70959,220138591.122533,219004666.271239,220093354.997821,219702514.55495,878939126.946543,20131596.1097645,12830598.9514874,32962195.0612519,8663558.89090859,8096450.78277641,8073442.87572129,8128742.51184561,96726446.5587272,61685777.8501609,158412224.408888,41670013.463753,38952768.6194552,38761584.8577806,39027857.4678993,16619232.7282001,10651000.8002319,27270233.528432,7171635.34577865,6701430.72861175,6690523.56377381,6706643.89026775,245649439.409718,263505981.982425,69.3418679946005,66.2934166334223
"172",4,0.155733990542185,65.945460983457,44.7690642157442,178.623837220305,154.397858941379,26.8606707916926,19.5019941313636,1.73416547642116,2.04526402437513,209.560753892849,116.273675985635,391.27372057705,174.689123329736,116.643226670987,18.5,18.4361194155657,8.8072990301789,15.2230237122011,6.2684207962654,12.4874447887896,0.938757961606079,0.783721343677057,5994.99421118588,2476.43087522543,2280.99102010488,0.186511659102774,0.254853659946308,0.312898052495509,0.338316081705981,1.86262838198196,0.135227161039875,8.4290959301599,0.531139678747109,0.240901309994849,1.40875400608696,1.87697057576128,775453057.514914,306177250.58566,604985281.313054,309088400.602887,294101274.950576,261941301.376595,263295908.346015,262788441.252304,1082126925.92549,228308970.216953,227610238.433199,229133144.08424,228440378.178771,913492730.913162,26224079.7059844,10354139.3004675,36578219.0064519,9924363.98339985,8832514.5443525,8918189.15047986,8903151.32821967,102903377.41836,40707324.6320052,143610702.050365,39012455.3712003,34740160.0689847,35019946.3601552,34838140.2500252,28727117.6024038,11351403.973958,40078521.5763618,10831716.1133031,9755207.16927941,9725256.01921126,9766342.27456805,360841284.841475,260250533.859545,46.4429497490992,67.6972665006993
"173",4,0.137053944160267,69.5670685219029,60.6706496845877,165.075889059737,154.229025241157,21.7040557128379,26.7861115485204,1.70320380723,1.99192458409384,197.379813767374,156.07548675979,453.225898896625,173.006350190813,109.093748134332,18.5,19.5099866569172,10.6597825396163,17.6195536992508,11.2636885231157,14.4742725340555,0.595143680811656,0.678739888969873,5466.52184634576,2481.49246026832,2389.43028854811,0.167605267276815,0.197101827226259,0.0832374323328985,0.397564620027776,1.7112242758093,0.142085845440774,8.6827417955356,0.600273847738335,0.27172796654298,1.47693309520454,1.78440492428743,669223756.370678,432518240.425146,552071265.655777,420357712.381074,298744899.153617,266831822.219705,267605732.500891,268285493.205339,1101467947.07955,243036775.424578,242919589.57224,242712799.468456,243538595.283022,972207759.748296,23751220.7184529,15346497.5285003,39097718.2469532,10610999.5715436,9472386.74090535,9511094.13509502,9503237.79940921,100503320.228116,64882024.7584495,165385344.986565,44859306.2831911,40116453.4367504,40213854.5774494,40195730.6891742,19129947.9677452,12389428.0518452,31519376.0195904,8516554.82432446,7649367.45596338,7641764.81658712,7711688.92271546,283862029.454433,299762085.127303,62.7982357963166,69.1385522009419
"174",4,0.196096998976411,67.7418917161662,53.2757771892979,171.47170143799,154.575760521374,17.8743011108706,25.6288462845886,1.64271583820884,1.97293368143839,271.654428438125,141.653523330397,406.322226109723,159.956685514647,102.417340662529,18.5,18.7331819829551,9.6585328538577,17.3766767868518,6.8863158926909,21.2393659076861,1.1589041977024,0.81238978353587,4564.69096387425,2699.64207977037,1969.6161059338,0.160672151755225,0.204620566365318,0.331592087685091,0.348388586955237,1.57358670645291,0.128348446310685,10.0641685492079,0.600802568546086,0.238261517642144,1.4989309592288,1.89425398663903,863638105.743787,319255467.260864,769443486.601343,292963663.262132,312309028.336553,290374723.366152,289435661.930543,290224231.972621,1182343645.60587,267345103.815036,265777309.719845,265319745.560671,264682056.753303,1063124215.84885,27720411.6807479,10237703.507971,37958115.1887189,10034299.5541912,9307038.1315924,9298451.28292107,9318326.22001419,129579514.235366,47821505.5278784,177401019.763244,47019151.5537955,43684462.1118305,43285059.7320938,43412346.3655245,25990499.5244428,9639446.62368358,35629946.1481264,9430127.52671111,8705425.81700347,8726298.98039604,8768093.82401573,321019543.742509,281491631.339029,50.9025128252335,69.7551856051434
"175",4,0.260238504119978,61.6257976599255,56.1334589622585,167.560634104806,154.046628454292,27.0822725237136,26.1298323988376,1.67343862949059,1.97142107967457,217.306512413297,140.642702709756,459.348636053529,171.417810020703,115.217079091482,18.5,20.7829038374077,11.7052212942892,16.1526525102092,15.6569508810755,19.8666594587987,0.672174958531617,1.12558991280949,5648.92911962818,3133.83318058846,2477.99742304643,0.233015117742377,0.182842406816154,0.283081309804192,0.374191620848974,1.59620651827692,0.134867878291007,7.76630157959901,0.582434093365064,0.286063354575403,1.74197404431779,1.93884189862998,687228751.772661,354265116.125213,779923425.398893,399465998.422411,276342709.250249,253855533.101507,256716556.039196,256457670.392361,1043372468.78331,296585285.894781,294468268.106321,295001975.055584,295216023.185264,1181271552.24195,23184913.8371915,11951948.1934452,35136862.0306367,9304456.23048686,8580181.28047045,8568111.30825153,8684113.21142787,99841995.2607863,51682014.0898841,151524009.35067,40107937.5201937,37028723.0922999,37037652.4135169,37349696.3246598,21595645.4556854,11096855.9866994,32692501.4423848,8685782.97101208,7992175.56779819,8005300.72150635,8009242.18206818,294467625.809321,298213524.31499,53.491330079485,58.8558960689754
"176",4,0.221429888943915,64.869996773443,63.5205018418137,177.277456206447,154.067674033034,29.1437940592853,22.8964460176815,1.60478213345997,1.86615573904189,253.820675213967,193.018722256257,296.002533521877,171.165646039791,116.309604380725,18.5,22.8290017494934,11.4899146008704,17.9637360173916,12.5292673853783,21.0149596199332,0.558116868086082,0.67907622083622,4382.93714774957,3053.40358988013,2036.2947815813,0.130402115767317,0.223620336057916,0.347462709101743,0.360713729037494,1.62526335078655,0.128926684460037,8.56713559619094,0.552428888834165,0.279978984003801,1.60280049540456,1.79569362981687,818142957.231601,507454192.17338,891721584.689062,451725631.441861,353898450.257094,324577835.537436,321835980.459401,323887726.097563,1324199992.35149,336080484.758569,334233805.885502,336305350.873603,333924158.579968,1340543800.09764,26345340.3364491,16355185.502258,42700525.8387071,11400798.5839062,10482659.1142931,10413608.7426147,10403459.3978931,112930265.395473,70130441.4588345,183060706.854308,48869807.3613738,44989484.3629876,44508387.1028769,44693028.0270694,29006601.1322749,17951621.6014272,46958222.7337021,12529194.3443581,11510175.3834536,11459054.3678495,11459798.638041,422638784.517377,370940360.196865,61.1599115338192,64.2713549594618
"177",4,0.23248050086396,56.9366099678572,64.2521652410921,167.669921287648,153.179632267043,37.0764875299765,25.1762601135727,1.63676579489189,1.90010499833031,141.657680252123,121.931578455566,356.910325606545,170.7976269382,114.967675338126,18.5,20.3956696958013,7.94040001921962,18.0303512621649,8.2928249608391,22.9962536084405,0.921881415296613,0.862691559037651,4844.149683299,2109.09678342415,2111.54407268956,0.173037165445318,0.158358029169131,0.311355676247933,0.498589823297117,1.55383981217115,0.1350326423839,9.76133687321841,0.601594116530242,0.264628987205764,1.54287459258734,1.85853702508913,413463806.445206,313415417.699867,340897068.294567,294059921.846417,191123118.816484,176871222.220872,178513506.952276,179516108.493523,726023956.483155,158724933.4346,158153325.917484,157767319.653017,159747358.320458,634392937.325559,13958686.3691932,10585484.9342969,24544171.3034901,6446519.95956359,5990919.64545446,6034083.62864798,6072648.06982401,62167548.0957782,47111441.0271782,109278989.122956,28749476.1395992,26580299.360736,26878312.3527245,27070901.2698966,12118603.9086944,9227935.69038425,21346539.5990786,5593922.16731134,5259534.29353165,5225189.92417908,5267893.21405654,192128847.51958,192402626.677708,60.2607712376933,56.8431524442639
"178",4,0.244659848203867,56.6572461560935,49.6554835336737,180.573477176562,154.293063687942,21.1205549096693,19.1539150274631,1.59625213290523,1.94485678631867,154.043794917073,150.607864521279,435.409396474079,173.3349672967,111.229400904607,18.5,20.1780774232708,11.302922089081,18.5122295827046,4.252421700138,14.7752543253372,1.1676624820323,0.587020693343228,5286.80829195297,2115.41393505092,1696.46155995048,0.118159358321169,0.142079840319353,0.245516721128007,0.353679040025672,1.28390334303817,0.128585545630475,12.0226610041512,0.626141858279941,0.247095943003943,1.71376399786155,1.86862781111964,500731814.145838,373401132.182185,370261910.384932,291305833.637584,229845319.246462,213984842.55986,216539599.96507,214811371.285376,875181133.056769,164902701.718239,164700797.311632,165435317.123894,164609806.245118,659648622.398883,16076196.4891013,11991070.9862011,28067267.4753023,7327600.32009518,6868788.71682987,6956570.66188064,6914307.77649665,78452499.7176549,58287019.3625987,136739519.080254,35942768.6647206,33432988.536499,33734101.0411657,33629660.8378683,13656946.7634798,10194709.9763378,23851656.7398176,6202726.96850444,5841742.20907732,5920391.31197136,5886796.25026448,214879305.670345,216056431.504246,51.7909988353879,61.6906639812842
"179",4,0.142657366615935,76.8899912307843,61.774518279966,168.804935347381,152.419679318352,28.9679336952342,23.9028520986522,1.69962984148166,1.89504382879026,260.534525704734,158.791308377462,361.82651723175,167.638351523645,116.254569540456,18.5,20.0701944764958,10.0376653457578,17.8904446093634,19.4955524386517,18.8967338818387,0.998063265963573,0.414993871404601,3820.49622024834,2628.29686834269,2239.93061136577,0.161353559406268,0.105405685986878,0.371291467984499,0.2649251621071,1.62053004115468,0.115472972126358,9.21431060735916,0.577947543512875,0.267311135026435,1.65889829162209,1.80135841707075,870271394.651136,417083014.102164,778235505.282341,403235988.887898,345500887.809949,313691401.673417,314145988.411273,314294495.237942,1287632773.13258,296009493.863458,296195931.726677,294934171.578196,294834149.577142,1181973746.74547,25110038.0985726,12053745.4152954,37163783.5138679,9972518.28684016,9049560.59577044,9062660.49800179,9079044.13325555,125624042.880434,60184026.9430038,185808069.823438,49759937.5628494,45341592.2123949,45242989.4417505,45463550.6064435,29634433.3832866,14204559.553372,43838992.9366587,11804367.4421124,10713839.2752749,10688501.1773749,10632285.0418965,395039593.168285,344269022.657317,60.8660486211976,68.9681095713955
"180",4,0.222487662487202,72.1302180750662,53.7503841442251,174.881695490708,153.738180877945,15.8080813512539,23.7341440559934,1.68604980787629,1.94786842406835,176.3478700999,126.83065955511,357.484092195758,159.471018508053,116.071396843347,18.5,20.4362954168647,10.6439758283797,18.3887135407074,15.0582932874743,18.0117098854015,0.828610066299766,0.940343807433023,6290.89413559757,2722.77951728168,2975.11180228428,0.224489883187522,0.151826154657715,0.313347437733833,0.321870502863081,1.53593006471323,0.139482228220841,8.04741786965686,0.635604050224637,0.297118882323469,1.25456143050849,1.91441231543068,610504828.846074,315989812.85932,528116827.30786,415121486.647182,251818970.082987,225170826.903551,225938632.810666,223784731.57162,926713161.368824,236450042.168359,236384562.105017,236444037.319215,235976329.86137,945254971.453961,21353705.2692032,11031915.580859,32385620.8500622,8806302.16779349,7906150.69029242,7853804.57472127,7819363.41725501,96902177.5891386,50342036.4146663,147244214.003805,40014542.38015,35796137.5538302,35774961.9506995,35658572.1191252,15218468.245786,7869374.87281658,23087843.1186025,6266133.35394723,5611304.62751451,5616765.29128599,5593639.84585481,207847889.636295,275663665.069947,53.954644401976,68.1462126947825
"181",4,0.162142397593154,50.0596000772888,61.4507923316095,175.170666304973,154.581151126854,22.8596303218969,24.2220623605429,1.5352956675457,1.9010300842045,264.237320341865,125.1734955446,327.088543204162,172.265758307293,109.10550015505,18.5,20.5890565034753,12.3642908568273,17.7409684868503,10.433345288935,16.0250649128594,0.635376710374953,0.569219882341783,5806.66947376698,2513.53773668653,2646.39121583649,0.139022957277899,0.158040761805495,0.481198764062535,0.298309517708526,1.91301741191174,0.126256634874914,9.5380905930617,0.611598050574644,0.287395641188283,1.41597323111554,2.05783335104932,757780055.563492,322728823.075325,747124806.867567,372714960.22817,288353848.951142,263913766.649399,264899542.675178,263411520.049856,1080578678.32558,279694505.607994,280909184.340429,280584411.522957,279369108.04643,1120557209.51781,23923030.2066242,10189204.5218845,34112234.7285087,9081843.95565145,8357335.09111449,8344549.82581704,8328505.85592568,116060594.673356,49355865.577096,165416460.250452,44042207.0364976,40437410.682037,40487521.6228848,40449320.9090323,22022944.288165,9411922.16384871,31434866.4520137,8427704.26668011,7680483.50462063,7682773.14981495,7643905.530898,282752460.834007,310561832.371071,62.557406647593,51.1025906476393
"182",4,0.306963984751005,68.5336508236127,49.4928257631494,182.25953205955,152.48769226176,13.4275897835516,30.2266536911095,1.57605372347532,1.92107627114967,244.077067122265,182.07439634778,391.192649998658,150.592526956446,119.307662386254,18.5,20.1986775451697,10.2431299539278,17.7881362373125,2.71584397988123,16.6517882286186,0.636645873632354,0.679057113587121,4390.23969075655,3036.00607852942,2248.355677733,0.222742065694034,0.21802650735335,0.225599209394075,0.338366723445636,1.77924622243047,0.1359384081817,8.80781525823269,0.57524422650628,0.307401864491712,1.6872894110632,1.78110479292583,849794684.978773,403555053.636398,800416658.089824,442025747.54497,342628715.542919,304280064.180501,304131924.800382,301582042.119606,1252622746.64341,309665455.912352,311273468.173997,311311542.785793,310160740.108092,1242411206.98024,28896167.1647444,13751744.7151179,42647911.8798623,11785691.2421931,10350822.4307793,10273112.9945461,10238285.2123438,122436375.12471,57885171.8690557,180321546.993766,49340899.3801809,43981221.8301449,43701954.8378962,43297470.9455438,27202721.8922694,13062738.1472897,40265460.0395591,10975639.297805,9788138.19017245,9762271.93911106,9739410.61247064,362311697.890811,385617413.716187,50.0011492941854,74.5507661302016
